""
" *** Autosummary 2009-09-11 16:54:31"
""
""
"Participant","N-Error"
"Subject 25.txt","628","600.7660","572.0714","571.6739","580.3636","579.6458","580.2600","591.0816","636.4048","626.3415","610.3023","592.2791","648.7391","670.9348","643.5610"
"Subject 3.txt","671","656.2292","659.7708","602.7600","621.1458","636.6923","663.5625","597.0652","653.8043","655.4894","673.0816","688.7333","659.6531","674.6000","644.3800"
"Subject 4.txt","692","518.8600","503.7800","489.8400","500.6471","504.6531","528.4600","505.5745","523.1224","539.0000","541.7059","530.1667","519.9167","651.8163","587.6078"
"Subject 5.txt","689","597.2200","614.1000","596.3878","623.4902","628.2115","584.3878","608.7755","634.4167","617.8400","593.3800","615.5306","611.1250","623.7391","614.3333"
"Subject 6.txt","639","520.5111","510.9318","479.0851","500.7045","500.2917","499.6250","499.6957","510.4681","518.5319","490.0652","543.0889","503.8444","555.2195","532.8478"
"Subject 7.txt","649","524.7447","544.1042","540.6304","547.4348","576.8478","577.6170","553.7174","561.2400","593.6087","582.3636","564.9767","589.8043","574.0426","619.7872"
"Subject 8.txt","684","596.2600","607.8600","597.3673","587.8800","586.9800","605.7755","626.2500","619.2857","645.4792","610.4583","603.3333","622.7174","694.3125","600.5882"
"Subject 9.txt","694","620.5686","639.7059","631.1837","640.5306","651.9200","631.7200","637.3673","695.4600","627.5102","658.1224","668.8750","672.0204","720.5769","632.7292"
""
""
"*** RTs: Grouped by SOA and Hemifield"
""
"Participant","N","DistCond","DistHemi","avg(Response_RT)"
"Subject 1.txt","47","-100","Contra","624.7660"
"Subject 10.txt","50","-100","Contra","686.2600"
"Subject 11.txt","44","-100","Contra","601.5455"
"Subject 12.txt","47","-100","Contra","576.7021"
"Subject 13.txt","48","-100","Contra","428.4583"
"Subject 14.txt","46","-100","Contra","637.8043"
"Subject 15.txt","50","-100","Contra","618.8400"
"Subject 16.txt","47","-100","Contra","703.3830"
"Subject 17.txt","48","-100","Contra","646.5417"
"Subject 18.txt","47","-100","Contra","557.7872"
"Subject 19.txt","51","-100","Contra","746.0980"
"Subject 2.txt","48","-100","Contra","881.1250"
"Subject 20.txt","50","-100","Contra","753.5400"
"Subject 21.txt","48","-100","Contra","629.4583"
"Subject 22.txt","46","-100","Contra","539.5217"
"Subject 23.txt","47","-100","Contra","592.6809"
"Subject 25.txt","42","-100","Contra","636.4048"
"Subject 3.txt","46","-100","Contra","653.8043"
"Subject 4.txt","49","-100","Contra","523.1224"
"Subject 5.txt","48","-100","Contra","634.4167"
"Subject 6.txt","47","-100","Contra","510.4681"
"Subject 7.txt","50","-100","Contra","561.2400"
"Subject 8.txt","49","-100","Contra","619.2857"
"Subject 9.txt","50","-100","Contra","695.4600"
"Subject 1.txt","44","-25","Contra","621.0227"
"Subject 10.txt","46","-25","Contra","650.3696"
"Subject 11.txt","44","-25","Contra","597.1818"
"Subject 12.txt","49","-25","Contra","579.0612"
"Subject 13.txt","45","-25","Contra","446.7778"
"Subject 14.txt","43","-25","Contra","635.9535"
"Subject 15.txt","46","-25","Contra","617.7391"
"Subject 16.txt","48","-25","Contra","680.2292"
"Subject 17.txt","50","-25","Contra","662.6200"
"Subject 18.txt","46","-25","Contra","567.1957"
"Subject 19.txt","48","-25","Contra","746.5000"
"Subject 2.txt","50","-25","Contra","882.7800"
"Subject 20.txt","49","-25","Contra","696.2653"
"Subject 21.txt","49","-25","Contra","622.7959"
"Subject 22.txt","49","-25","Contra","553.7959"
"Subject 23.txt","44","-25","Contra","573.6136"
"Subject 25.txt","46","-25","Contra","648.7391"
"Subject 3.txt","49","-25","Contra","659.6531"
"Subject 4.txt","48","-25","Contra","519.9167"
"Subject 5.txt","48","-25","Contra","611.1250"
"Subject 6.txt","45","-25","Contra","503.8444"
"Subject 7.txt","46","-25","Contra","589.8043"
"Subject 8.txt","46","-25","Contra","622.7174"
"Subject 9.txt","49","-25","Contra","672.0204"
"Subject 1.txt","47","-250","Contra","581.5106"
"Subject 10.txt","49","-250","Contra","656.6939"
"Subject 11.txt","43","-250","Contra","574.3721"
"Subject 12.txt","46","-250","Contra","570.5217"
"Subject 13.txt","49","-250","Contra","415.9388"
"Subject 14.txt","45","-250","Contra","597.5111"
"Subject 15.txt","48","-250","Contra","601.0208"
"Subject 16.txt","51","-250","Contra","672.3137"
"Subject 17.txt","48","-250","Contra","668.0417"
"Subject 18.txt","49","-250","Contra","547.1633"
"Subject 19.txt","50","-250","Contra","757.7400"
"Subject 2.txt","49","-250","Contra","844.1837"
"Subject 20.txt","50","-250","Contra","729.3400"
"Subject 21.txt","49","-250","Contra","593.7755"
"Subject 22.txt","46","-250","Contra","533.0652"
"Subject 23.txt","43","-250","Contra","565.6047"
"Subject 25.txt","50","-250","Contra","580.2600"
"Subject 3.txt","48","-250","Contra","663.5625"
"Subject 4.txt","50","-250","Contra","528.4600"
"Subject 5.txt","49","-250","Contra","584.3878"
"Subject 6.txt","48","-250","Contra","499.6250"
"Subject 7.txt","47","-250","Contra","577.6170"
"Subject 8.txt","49","-250","Contra","605.7755"
"Subject 9.txt","50","-250","Contra","631.7200"
"Subject 1.txt","44","-50","Contra","601.1591"
"Subject 10.txt","48","-50","Contra","621.9583"
"Subject 11.txt","42","-50","Contra","612.7619"
"Subject 12.txt","48","-50","Contra","566.6458"
"Subject 13.txt","47","-50","Contra","433.7872"
"Subject 14.txt","47","-50","Contra","627.8511"
"Subject 15.txt","48","-50","Contra","608.4375"
"Subject 16.txt","47","-50","Contra","755.3830"
"Subject 17.txt","47","-50","Contra","677.5957"
"Subject 18.txt","45","-50","Contra","540.1111"
"Subject 19.txt","51","-50","Contra","733.2353"
"Subject 2.txt","47","-50","Contra","858.0000"
"Subject 20.txt","50","-50","Contra","708.2400"
"Subject 21.txt","49","-50","Contra","647.8980"
"Subject 22.txt","50","-50","Contra","534.8000"
"Subject 23.txt","41","-50","Contra","581.5366"
"Subject 25.txt","43","-50","Contra","610.3023"
"Subject 3.txt","49","-50","Contra","673.0816"
"Subject 4.txt","51","-50","Contra","541.7059"
"Subject 5.txt","50","-50","Contra","593.3800"
"Subject 6.txt","46","-50","Contra","490.0652"
"Subject 7.txt","44","-50","Contra","582.3636"
"Subject 8.txt","48","-50","Contra","610.4583"
"Subject 9.txt","49","-50","Contra","658.1224"
"Subject 1.txt","50","-500","Contra","554.5000"
"Subject 10.txt","47","-500","Contra","617.8936"
"Subject 11.txt","47","-500","Contra","572.0000"
"Subject 12.txt","49","-500","Contra","587.7143"
"Subject 13.txt","47","-500","Contra","422.4255"
"Subject 14.txt","42","-500","Contra","615.2619"
"Subject 15.txt","46","-500","Contra","592.9130"
"Subject 16.txt","45","-500","Contra","704.4667"
"Subject 17.txt","47","-500","Contra","631.7660"
"Subject 18.txt","47","-500","Contra","540.5106"
"Subject 19.txt","50","-500","Contra","721.1400"
"Subject 2.txt","47","-500","Contra","815.5106"
"Subject 20.txt","51","-500","Contra","720.1373"
"Subject 21.txt","49","-500","Contra","576.3061"
"Subject 22.txt","48","-500","Contra","541.7500"
"Subject 23.txt","46","-500","Contra","540.6957"
"Subject 25.txt","44","-500","Contra","580.3636"
"Subject 3.txt","48","-500","Contra","621.1458"
"Subject 4.txt","51","-500","Contra","500.6471"
"Subject 5.txt","51","-500","Contra","623.4902"
"Subject 6.txt","44","-500","Contra","500.7045"
"Subject 7.txt","46","-500","Contra","547.4348"
"Subject 8.txt","50","-500","Contra","587.8800"
"Subject 9.txt","49","-500","Contra","640.5306"
"Subject 1.txt","46","0","Contra","658.9348"
"Subject 10.txt","47","0","Contra","622.4043"
"Subject 11.txt","41","0","Contra","605.7073"
"Subject 12.txt","47","0","Contra","615.7021"
"Subject 13.txt","45","0","Contra","421.7111"
"Subject 14.txt","42","0","Contra","631.0714"
"Subject 15.txt","45","0","Contra","642.9333"
"Subject 16.txt","44","0","Contra","734.9318"
"Subject 17.txt","47","0","Contra","683.6596"
"Subject 18.txt","46","0","Contra","557.0652"
"Subject 19.txt","51","0","Contra","708.4510"
"Subject 2.txt","46","0","Contra","906.6957"
"Subject 20.txt","50","0","Contra","721.1000"
"Subject 21.txt","51","0","Contra","595.1176"
"Subject 22.txt","47","0","Contra","528.5106"
"Subject 23.txt","43","0","Contra","561.7209"
"Subject 25.txt","41","0","Contra","643.5610"
"Subject 3.txt","50","0","Contra","644.3800"
"Subject 4.txt","51","0","Contra","587.6078"
"Subject 5.txt","48","0","Contra","614.3333"
"Subject 6.txt","46","0","Contra","532.8478"
"Subject 7.txt","47","0","Contra","619.7872"
"Subject 8.txt","51","0","Contra","600.5882"
"Subject 9.txt","48","0","Contra","632.7292"
"Subject 1.txt","49","Control","Contra","591.2041"
"Subject 10.txt","49","Control","Contra","608.2857"
"Subject 11.txt","46","Control","Contra","622.1304"
"Subject 12.txt","45","Control","Contra","571.3111"
"Subject 13.txt","47","Control","Contra","429.5957"
"Subject 14.txt","43","Control","Contra","604.3953"
"Subject 15.txt","50","Control","Contra","581.5400"
"Subject 16.txt","47","Control","Contra","708.5957"
"Subject 17.txt","47","Control","Contra","622.3404"
"Subject 18.txt","50","Control","Contra","532.0200"
"Subject 19.txt","51","Control","Contra","721.4706"
"Subject 2.txt","48","Control","Contra","771.7292"
"Subject 20.txt","49","Control","Contra","754.2857"
"Subject 21.txt","49","Control","Contra","554.2857"
"Subject 22.txt","49","Control","Contra","517.9796"
"Subject 23.txt","43","Control","Contra","583.9070"
"Subject 25.txt","42","Control","Contra","572.0714"
"Subject 3.txt","48","Control","Contra","659.7708"
"Subject 4.txt","50","Control","Contra","503.7800"
"Subject 5.txt","50","Control","Contra","614.1000"
"Subject 6.txt","44","Control","Contra","510.9318"
"Subject 7.txt","48","Control","Contra","544.1042"
"Subject 8.txt","50","Control","Contra","607.8600"
"Subject 9.txt","51","Control","Contra","639.7059"
"Subject 1.txt","50","-100","Ipsi","577.1400"
"Subject 10.txt","50","-100","Ipsi","635.5000"
"Subject 11.txt","44","-100","Ipsi","632.2955"
"Subject 12.txt","47","-100","Ipsi","562.0213"
"Subject 13.txt","49","-100","Ipsi","416.6531"
"Subject 14.txt","49","-100","Ipsi","626.3673"
"Subject 15.txt","48","-100","Ipsi","580.4167"
"Subject 16.txt","46","-100","Ipsi","679.2174"
"Subject 17.txt","49","-100","Ipsi","637.2041"
"Subject 18.txt","49","-100","Ipsi","568.7959"
"Subject 19.txt","50","-100","Ipsi","746.2000"
"Subject 2.txt","50","-100","Ipsi","834.2600"
"Subject 20.txt","50","-100","Ipsi","737.8200"
"Subject 21.txt","51","-100","Ipsi","612.1373"
"Subject 22.txt","49","-100","Ipsi","531.1837"
"Subject 23.txt","46","-100","Ipsi","546.2609"
"Subject 25.txt","49","-100","Ipsi","591.0816"
"Subject 3.txt","46","-100","Ipsi","597.0652"
"Subject 4.txt","47","-100","Ipsi","505.5745"
"Subject 5.txt","49","-100","Ipsi","608.7755"
"Subject 6.txt","46","-100","Ipsi","499.6957"
"Subject 7.txt","46","-100","Ipsi","553.7174"
"Subject 8.txt","48","-100","Ipsi","626.2500"
"Subject 9.txt","49","-100","Ipsi","637.3673"
"Subject 1.txt","46","-25","Ipsi","610.1739"
"Subject 10.txt","47","-25","Ipsi","649.2553"
"Subject 11.txt","45","-25","Ipsi","656.9778"
"Subject 12.txt","48","-25","Ipsi","598.4375"
"Subject 13.txt","46","-25","Ipsi","436.2391"
"Subject 14.txt","42","-25","Ipsi","619.5714"
"Subject 15.txt","47","-25","Ipsi","627.5319"
"Subject 16.txt","43","-25","Ipsi","738.3488"
"Subject 17.txt","48","-25","Ipsi","664.4792"
"Subject 18.txt","47","-25","Ipsi","560.7660"
"Subject 19.txt","49","-25","Ipsi","741.8980"
"Subject 2.txt","50","-25","Ipsi","893.1600"
"Subject 20.txt","48","-25","Ipsi","784.2500"
"Subject 21.txt","49","-25","Ipsi","630.1224"
"Subject 22.txt","47","-25","Ipsi","522.5532"
"Subject 23.txt","46","-25","Ipsi","622.4348"
"Subject 25.txt","43","-25","Ipsi","592.2791"
"Subject 3.txt","45","-25","Ipsi","688.7333"
"Subject 4.txt","48","-25","Ipsi","530.1667"
"Subject 5.txt","49","-25","Ipsi","615.5306"
"Subject 6.txt","45","-25","Ipsi","543.0889"
"Subject 7.txt","43","-25","Ipsi","564.9767"
"Subject 8.txt","48","-25","Ipsi","603.3333"
"Subject 9.txt","48","-25","Ipsi","668.8750"
"Subject 1.txt","43","-250","Ipsi","576.1163"
"Subject 10.txt","48","-250","Ipsi","606.8333"
"Subject 11.txt","45","-250","Ipsi","562.8667"
"Subject 12.txt","48","-250","Ipsi","559.8958"
"Subject 13.txt","47","-250","Ipsi","404.1277"
"Subject 14.txt","44","-250","Ipsi","652.9091"
"Subject 15.txt","47","-250","Ipsi","566.3404"
"Subject 16.txt","47","-250","Ipsi","658.0000"
"Subject 17.txt","50","-250","Ipsi","645.6000"
"Subject 18.txt","47","-250","Ipsi","536.0851"
"Subject 19.txt","48","-250","Ipsi","724.9375"
"Subject 2.txt","45","-250","Ipsi","797.2000"
"Subject 20.txt","46","-250","Ipsi","773.2609"
"Subject 21.txt","50","-250","Ipsi","618.0400"
"Subject 22.txt","47","-250","Ipsi","508.4043"
"Subject 23.txt","46","-250","Ipsi","550.7391"
"Subject 25.txt","48","-250","Ipsi","579.6458"
"Subject 3.txt","52","-250","Ipsi","636.6923"
"Subject 4.txt","49","-250","Ipsi","504.6531"
"Subject 5.txt","52","-250","Ipsi","628.2115"
"Subject 6.txt","48","-250","Ipsi","500.2917"
"Subject 7.txt","46","-250","Ipsi","576.8478"
"Subject 8.txt","50","-250","Ipsi","586.9800"
"Subject 9.txt","50","-250","Ipsi","651.9200"
"Subject 1.txt","49","-50","Ipsi","622.7551"
"Subject 10.txt","46","-50","Ipsi","634.5435"
"Subject 11.txt","45","-50","Ipsi","599.9556"
"Subject 12.txt","47","-50","Ipsi","581.7234"
"Subject 13.txt","47","-50","Ipsi","428.5745"
"Subject 14.txt","48","-50","Ipsi","654.3750"
"Subject 15.txt","49","-50","Ipsi","624.6531"
"Subject 16.txt","49","-50","Ipsi","728.4694"
"Subject 17.txt","51","-50","Ipsi","657.6863"
"Subject 18.txt","46","-50","Ipsi","537.8043"
"Subject 19.txt","50","-50","Ipsi","739.2600"
"Subject 2.txt","50","-50","Ipsi","867.2000"
"Subject 20.txt","49","-50","Ipsi","715.5714"
"Subject 21.txt","51","-50","Ipsi","641.8039"
"Subject 22.txt","48","-50","Ipsi","518.7292"
"Subject 23.txt","46","-50","Ipsi","562.6087"
"Subject 25.txt","41","-50","Ipsi","626.3415"
"Subject 3.txt","47","-50","Ipsi","655.4894"
"Subject 4.txt","49","-50","Ipsi","539.0000"
"Subject 5.txt","50","-50","Ipsi","617.8400"
"Subject 6.txt","47","-50","Ipsi","518.5319"
"Subject 7.txt","46","-50","Ipsi","593.6087"
"Subject 8.txt","48","-50","Ipsi","645.4792"
"Subject 9.txt","49","-50","Ipsi","627.5102"
"Subject 1.txt","46","-500","Ipsi","584.5435"
"Subject 10.txt","45","-500","Ipsi","622.4444"
"Subject 11.txt","46","-500","Ipsi","591.2826"
"Subject 12.txt","42","-500","Ipsi","546.7143"
"Subject 13.txt","46","-500","Ipsi","423.9565"
"Subject 14.txt","47","-500","Ipsi","599.1915"
"Subject 15.txt","49","-500","Ipsi","560.1837"
"Subject 16.txt","47","-500","Ipsi","680.5319"
"Subject 17.txt","50","-500","Ipsi","654.5200"
"Subject 18.txt","47","-500","Ipsi","522.8936"
"Subject 19.txt","49","-500","Ipsi","707.4898"
"Subject 2.txt","49","-500","Ipsi","807.0408"
"Subject 20.txt","50","-500","Ipsi","700.3000"
"Subject 21.txt","49","-500","Ipsi","572.7551"
"Subject 22.txt","45","-500","Ipsi","514.6000"
"Subject 23.txt","46","-500","Ipsi","513.6304"
"Subject 25.txt","46","-500","Ipsi","571.6739"
"Subject 3.txt","50","-500","Ipsi","602.7600"
"Subject 4.txt","50","-500","Ipsi","489.8400"
"Subject 5.txt","49","-500","Ipsi","596.3878"
"Subject 6.txt","47","-500","Ipsi","479.0851"
"Subject 7.txt","46","-500","Ipsi","540.6304"
"Subject 8.txt","49","-500","Ipsi","597.3673"
"Subject 9.txt","49","-500","Ipsi","631.1837"
"Subject 1.txt","47","0","Ipsi","652.0638"
"Subject 10.txt","46","0","Ipsi","669.9783"
"Subject 11.txt","47","0","Ipsi","637.8511"
"Subject 12.txt","45","0","Ipsi","627.4222"
"Subject 13.txt","50","0","Ipsi","423.5800"
"Subject 14.txt","42","0","Ipsi","695.8810"
"Subject 15.txt","48","0","Ipsi","687.7500"
"Subject 16.txt","48","0","Ipsi","820.0208"
"Subject 17.txt","49","0","Ipsi","686.5510"
"Subject 18.txt","47","0","Ipsi","595.4894"
"Subject 19.txt","50","0","Ipsi","717.0800"
"Subject 2.txt","48","0","Ipsi","956.2500"
"Subject 20.txt","51","0","Ipsi","757.9804"
"Subject 21.txt","47","0","Ipsi","665.3191"
"Subject 22.txt","48","0","Ipsi","572.3958"
"Subject 23.txt","46","0","Ipsi","612.9565"
"Subject 25.txt","46","0","Ipsi","670.9348"
"Subject 3.txt","45","0","Ipsi","674.6000"
"Subject 4.txt","49","0","Ipsi","651.8163"
"Subject 5.txt","46","0","Ipsi","623.7391"
"Subject 6.txt","41","0","Ipsi","555.2195"
"Subject 7.txt","47","0","Ipsi","574.0426"
"Subject 8.txt","48","0","Ipsi","694.3125"
"Subject 9.txt","52","0","Ipsi","720.5769"
"Subject 1.txt","49","Control","Ipsi","581.9796"
"Subject 10.txt","48","Control","Ipsi","613.5000"
"Subject 11.txt","46","Control","Ipsi","604.9783"
"Subject 12.txt","45","Control","Ipsi","561.3778"
"Subject 13.txt","47","Control","Ipsi","393.8085"
"Subject 14.txt","45","Control","Ipsi","605.3778"
"Subject 15.txt","50","Control","Ipsi","574.2400"
"Subject 16.txt","45","Control","Ipsi","694.5111"
"Subject 17.txt","51","Control","Ipsi","615.0980"
"Subject 18.txt","44","Control","Ipsi","523.9318"
"Subject 19.txt","51","Control","Ipsi","705.3725"
"Subject 2.txt","46","Control","Ipsi","824.8261"
"Subject 20.txt","46","Control","Ipsi","736.1304"
"Subject 21.txt","49","Control","Ipsi","610.2653"
"Subject 22.txt","49","Control","Ipsi","513.4286"
"Subject 23.txt","49","Control","Ipsi","565.4490"
"Subject 25.txt","47","Control","Ipsi","600.7660"
"Subject 3.txt","48","Control","Ipsi","656.2292"
"Subject 4.txt","50","Control","Ipsi","518.8600"
"Subject 5.txt","50","Control","Ipsi","597.2200"
"Subject 6.txt","45","Control","Ipsi","520.5111"
"Subject 7.txt","47","Control","Ipsi","524.7447"
"Subject 8.txt","50","Control","Ipsi","596.2600"
"Subject 9.txt","51","Control","Ipsi","620.5686"
""
""
"*** RTs: Contralateral, grouped by SOA"
""
"Participant","N","Control_Contra","SOA500_Contra","SOA250_Contra","SOA100_Contra","SOA50_Contra","SOA25_Contra","SOA0_Contra"
"Subject 1.txt","657","591.2041","554.5000","581.5106","624.7660","601.1591","621.0227","658.9348"
"Subject 10.txt","666","608.2857","617.8936","656.6939","686.2600","621.9583","650.3696","622.4043"
"Subject 11.txt","625","622.1304","572.0000","574.3721","601.5455","612.7619","597.1818","605.7073"
"Subject 12.txt","653","571.3111","587.7143","570.5217","576.7021","566.6458","579.0612","615.7021"
"Subject 13.txt","660","429.5957","422.4255","415.9388","428.4583","433.7872","446.7778","421.7111"
"Subject 14.txt","625","604.3953","615.2619","597.5111","637.8043","627.8511","635.9535","631.0714"
"Subject 15.txt","671","581.5400","592.9130","601.0208","618.8400","608.4375","617.7391","642.9333"
"Subject 16.txt","654","708.5957","704.4667","672.3137","703.3830","755.3830","680.2292","734.9318"
"Subject 17.txt","682","622.3404","631.7660","668.0417","646.5417","677.5957","662.6200","683.6596"
"Subject 18.txt","657","532.0200","540.5106","547.1633","557.7872","540.1111","567.1957","557.0652"
"Subject 19.txt","699","721.4706","721.1400","757.7400","746.0980","733.2353","746.5000","708.4510"
"Subject 2.txt","673","771.7292","815.5106","844.1837","881.1250","858.0000","882.7800","906.6957"
"Subject 20.txt","689","754.2857","720.1373","729.3400","753.5400","708.2400","696.2653","721.1000"
"Subject 21.txt","690","554.2857","576.3061","593.7755","629.4583","647.8980","622.7959","595.1176"
"Subject 22.txt","668","517.9796","541.7500","533.0652","539.5217","534.8000","553.7959","528.5106"
"Subject 23.txt","632","583.9070","540.6957","565.6047","592.6809","581.5366","573.6136","561.7209"
"Subject 25.txt","628","572.0714","580.3636","580.2600","636.4048","610.3023","648.7391","643.5610"
"Subject 3.txt","671","659.7708","621.1458","663.5625","653.8043","673.0816","659.6531","644.3800"
"Subject 4.txt","692","503.7800","500.6471","528.4600","523.1224","541.7059","519.9167","587.6078"
"Subject 5.txt","689","614.1000","623.4902","584.3878","634.4167","593.3800","611.1250","614.3333"
"Subject 6.txt","639","510.9318","500.7045","499.6250","510.4681","490.0652","503.8444","532.8478"
"Subject 7.txt","649","544.1042","547.4348","577.6170","561.2400","582.3636","589.8043","619.7872"
"Subject 8.txt","684","607.8600","587.8800","605.7755","619.2857","610.4583","622.7174","600.5882"
"Subject 9.txt","694","639.7059","640.5306","631.7200","695.4600","658.1224","672.0204","632.7292"
""
""
"*** RTs: Ipsilateral, grouped by SOA"
""
"Participant","N","Control_Ipsi","SOA500_Ipsi","SOA250_Ipsi","SOA100_Ipsi","SOA50_Ipsi","SOA25_Ipsi","SOA0_Ipsi"
"Subject 1.txt","657","581.9796","584.5435","576.1163","577.1400","622.7551","610.1739","652.0638"
"Subject 10.txt","666","613.5000","622.4444","606.8333","635.5000","634.5435","649.2553","669.9783"
"Subject 11.txt","625","604.9783","591.2826","562.8667","632.2955","599.9556","656.9778","637.8511"
"Subject 12.txt","653","561.3778","546.7143","559.8958","562.0213","581.7234","598.4375","627.4222"
"Subject 13.txt","660","393.8085","423.9565","404.1277","416.6531","428.5745","436.2391","423.5800"
"Subject 14.txt","625","605.3778","599.1915","652.9091","626.3673","654.3750","619.5714","695.8810"
"Subject 15.txt","671","574.2400","560.1837","566.3404","580.4167","624.6531","627.5319","687.7500"
"Subject 16.txt","654","694.5111","680.5319","658.0000","679.2174","728.4694","738.3488","820.0208"
"Subject 17.txt","682","615.0980","654.5200","645.6000","637.2041","657.6863","664.4792","686.5510"
