516.58,529.37,492.49,523.5
541.41,563.98,542.09,586.72
715.89,725.28,706.96,727.39
444.75,458.14,436.09,456.62
555.04,566.36,582.17,586.46
688.15,742.79,669.27,735.6
567.29,575.33,567.72,548.26
585.8,571.02,571.92,604.05
568.63,610.73,578.09,599.31
528.14,521.14,534.61,522.83
402.65,408.4,401.6,402.74
585.55,642.98,625.74,610
516.41,537.4,515.92,500.33
542.61,549.31,529.45,562.78
